Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,user_type_cat,duration_trim,duration_time,tire_sizes
14126,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),133,Valencia St at 22nd St,4553,2,1993,Male,2,18 ,18,27
14127,16 minutes,81,Berry St at 4th St,345,Hubbell St at 16th St,4772,2,1988,Male,2,16 ,16,27
14128,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),85,Church St at Duboce Ave,4834,1,1990,Female,1,13 ,13,27
14129,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),85,Church St at Duboce Ave,5249,2,1969,Female,2,16 ,16,26
14130,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),53,Grove St at Divisadero,5320,1,1987,Female,1,26 ,26,27
14131,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5356,2,1972,Male,2,8 ,8,27
14132,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),127,Valencia St at 21st St,5536,2,1974,Male,2,17 ,17,27
14133,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,5228,2,1971,Male,2,6 ,6,27
14134,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),97,14th St at Mission St,5062,1,1991,Female,1,14 ,14,27
14135,15 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5352,3,1995,Female,3,15 ,15,26
14136,7 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4586,2,1993,Male,2,7 ,7,27
14137,3 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,3258,2,1990,Male,2,3 ,3,26
14138,14 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,3439,2,1988,Female,2,14 ,14,27
14139,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4603,2,1974,Female,2,7 ,7,26
14140,11 minutes,22,Howard St at Beale St,104,4th St at 16th St,4948,1,1982,Male,1,11 ,11,27
14141,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4833,2,1976,Male,2,7 ,7,27
14142,10 minutes,22,Howard St at Beale St,364,China Basin St at 3rd St,4408,2,1988,Male,2,10 ,10,27
14143,8 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,37,1,1958,Male,1,8 ,8,27
14144,15 minutes,81,Berry St at 4th St,98,Valencia St at 16th St,5310,2,1986,Male,2,15 ,15,27
14145,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5470,1,1990,Male,1,5 ,5,26
14146,18 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,4987,2,1981,Female,2,18 ,18,27
14147,11 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),200,2,1987,Male,2,11 ,11,27
14148,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),62,1,1972,Male,1,4 ,4,27
14149,17 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,1650,3,1985,Other,3,17 ,17,26
14150,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,184,1,1979,Female,1,7 ,7,26
14151,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4834,3,1991,Male,3,10 ,10,26
14152,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,5240,1,1981,Male,1,3 ,3,27
14153,3 minutes,5,Powell St BART Station (Market St at 5th St),33,Golden Gate Ave at Hyde St,5292,3,1988,Female,3,3 ,3,26
14154,26 minutes,21,Montgomery St BART Station (Market St at 2nd St),137,Jersey St at Castro St,4998,2,1985,Male,2,26 ,26,26
14155,22 minutes,21,Montgomery St BART Station (Market St at 2nd St),119,18th St at Noe St,5342,2,1976,Male,2,22 ,22,26
14156,21 minutes,16,Steuart St at Market St,381,20th St at Dolores St,4816,2,1987,Male,2,21 ,21,27
14157,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5327,2,1994,Male,2,3 ,3,26
14158,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5337,2,1993,Male,2,4 ,4,27
14159,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4571,2,1992,Male,2,10 ,10,26
14160,18 minutes,16,Steuart St at Market St,58,Market St at 10th St,4820,2,1982,Male,2,18 ,18,27
14161,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5491,2,1992,Female,2,9 ,9,26
14162,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4948,1,1983,Male,1,9 ,9,27
14163,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,270,2,1971,Male,2,7 ,7,26
14164,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),13,Commercial St at Montgomery St,4801,3,1985,Male,3,6 ,6,27
14165,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4603,3,1984,Male,3,11 ,11,27
14166,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4336,1,1984,Male,1,11 ,11,27
14167,16 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,5300,1,1986,Male,1,16 ,16,26
14168,4 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,5485,1,1981,Male,1,4 ,4,26
14169,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),4610,2,1986,Female,2,10 ,10,27
14170,14 minutes,22,Howard St at Beale St,81,Berry St at 4th St,184,2,1976,Male,2,14 ,14,27
14171,12 minutes,81,Berry St at 4th St,22,Howard St at Beale St,2593,3,1986,Male,3,12 ,12,27
14172,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),1668,2,1971,Male,2,10 ,10,27
14173,9 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1164,2,1981,Male,2,9 ,9,26
14174,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),365,Turk St at Fillmore St,5409,2,1980,Female,2,17 ,17,27
14175,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5529,3,1985,Male,3,9 ,9,27
14176,12 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,5334,2,1972,Male,2,12 ,12,26
14177,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),120,Mission Dolores Park,5302,2,1975,Male,2,15 ,15,26
14178,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,4407,3,1997,Male,3,9 ,9,27
14179,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),126,Esprit Park,5545,1,1986,Male,1,7 ,7,26
14180,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4736,2,1988,Female,2,7 ,7,27
14181,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5319,1,1990,Male,1,4 ,4,27
14182,9 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4716,2,1982,Female,2,9 ,9,27
14183,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5149,1,1974,Female,1,11 ,11,27
14184,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2548,2,1979,Male,2,9 ,9,27
14185,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),5436,2,1978,Male,2,8 ,8,26
14186,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2981,3,1963,Male,3,9 ,9,27
14187,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5269,1,1992,Male,1,6 ,6,27
14188,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),116,Mississippi St at 17th St,5279,2,1977,Male,2,10 ,10,27
14189,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5352,1,1977,Male,1,3 ,3,27
14190,13 minutes,16,Steuart St at Market St,89,Division St at Potrero Ave,4722,2,1989,Male,2,13 ,13,26
14191,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4801,1,1960,Male,1,8 ,8,27
14192,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,4870,3,1975,Male,3,6 ,6,27
14193,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,4937,2,1985,Male,2,5 ,5,27
14194,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5526,2,1982,Male,2,6 ,6,27
14195,33 minutes,16,Steuart St at Market St,377,Fell St at Stanyan St,5017,3,1993,Male,3,33 ,33,27
14196,11 minutes,81,Berry St at 4th St,16,Steuart St at Market St,2910,3,1965,Female,3,11 ,11,27
14197,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5213,1,1983,Male,1,9 ,9,26
14198,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,439,2,1979,Female,2,9 ,9,26
14199,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),1911,2,1985,Female,2,9 ,9,26
14200,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,4751,3,1990,Female,3,11 ,11,27
14201,21 minutes,81,Berry St at 4th St,368,Myrtle St at Polk St,5556,2,1976,Female,2,21 ,21,27
14202,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4771,2,1986,Male,2,8 ,8,26
14203,15 minutes,3,Powell St BART Station (Market St at 4th St),52,McAllister St at Baker St,5497,1,1988,Female,1,15 ,15,26
14204,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5033,1,1967,Female,1,8 ,8,26
14205,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),126,Esprit Park,4737,2,1986,Male,2,7 ,7,26
14206,16 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1667,3,1988,Male,3,16 ,16,27
14207,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,3106,3,1964,Male,3,4 ,4,26
14208,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),73,Pierce St at Haight St,4947,2,1995,Male,2,18 ,18,26
14209,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5269,3,1974,Male,3,10 ,10,27
14210,9 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5233,2,1973,Male,2,9 ,9,27
14211,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4390,2,1983,Male,2,8 ,8,27
14212,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5279,1,1977,Male,1,13 ,13,27
14213,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5424,2,1971,Male,2,8 ,8,26
14214,19 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4752,3,1990,Male,3,19 ,19,27
14215,7 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5269,1,1988,Male,1,7 ,7,27
14216,12 minutes,22,Howard St at Beale St,104,4th St at 16th St,5555,2,1985,Male,2,12 ,12,26
14217,9 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4772,3,1984,Male,3,9 ,9,27
14218,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4771,2,1994,Male,2,8 ,8,26
14219,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4751,2,1979,Male,2,8 ,8,27
14220,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4816,2,1991,Male,2,8 ,8,27
14221,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5436,2,1996,Female,2,9 ,9,27
14222,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),5300,3,1985,Male,3,3 ,3,26
14223,21 minutes,16,Steuart St at Market St,99,Folsom St at 15th St,2900,1,1987,Male,1,21 ,21,26
14224,15 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4381,1,1981,Female,1,15 ,15,27
14225,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,4850,2,1989,Male,2,13 ,13,26
14226,11 minutes,22,Howard St at Beale St,371,Lombard St at Columbus Ave,5120,2,1992,Male,2,11 ,11,27
14227,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4336,3,1984,Male,3,7 ,7,27
14228,16 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,4735,2,1980,Male,2,16 ,16,26
14229,3 minutes,81,Berry St at 4th St,104,4th St at 16th St,5069,3,1980,Male,3,3 ,3,26
14230,5 minutes,22,Howard St at Beale St,321,5th St at Folsom,4452,1,1980,Male,1,5 ,5,27
14231,7 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),5570,2,1976,Male,2,7 ,7,26
14232,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4336,2,1984,Female,2,7 ,7,27
14233,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5262,3,1981,Male,3,9 ,9,26
14234,2 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4635,1,1971,Male,1,2 ,2,26
14235,10 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,5487,2,1985,Female,2,10 ,10,26
14236,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,4942,3,1986,Male,3,13 ,13,27
14237,8 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,1367,3,1992,Male,3,8 ,8,27
14238,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5296,2,1956,Male,2,7 ,7,26
14239,7 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4803,1,1989,Male,1,7 ,7,26
14240,6 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5024,2,1995,Male,2,6 ,6,27
14241,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4712,2,1981,Male,2,7 ,7,27
14242,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5492,2,1972,Male,2,7 ,7,27
14243,7 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,4768,2,1963,Male,2,7 ,7,26
14244,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,5468,2,1985,Male,2,4 ,4,27
14245,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5000,2,1992,Male,2,3 ,3,26
14246,5 minutes,5,Powell St BART Station (Market St at 5th St),43,San Francisco Public Library (Grove St at Hyde St),3660,1,1994,Female,1,5 ,5,26
14247,15 minutes,16,Steuart St at Market St,76,McCoppin St at Valencia St,4773,2,1986,Male,2,15 ,15,26
14248,5 minutes,5,Powell St BART Station (Market St at 5th St),62,Victoria Manalo Draves Park,4744,3,1994,Male,3,5 ,5,26
14249,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5558,1,1989,Male,1,3 ,3,27
14250,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),39,Scott St at Golden Gate Ave,5323,2,1988,Male,2,14 ,14,27
14251,8 minutes,22,Howard St at Beale St,321,5th St at Folsom,5482,1,1966,Male,1,8 ,8,26
14252,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,5571,1,1990,Female,1,8 ,8,26
14253,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5358,1,1977,Male,1,7 ,7,26
14254,11 minutes,81,Berry St at 4th St,59,S Van Ness Ave at Market St,5313,1,1979,Male,1,11 ,11,27
14255,4 minutes,81,Berry St at 4th St,47,4th St at Harrison St,5487,1,1969,Female,1,4 ,4,27
14256,4 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4939,2,1977,Male,2,4 ,4,26
14257,9 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,4747,2,1980,Male,2,9 ,9,27
14258,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),11,Davis St at Jackson St,5431,3,1990,Male,3,2 ,2,27
14259,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5489,2,1967,Male,2,3 ,3,26
14260,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,4825,2,1994,Male,2,5 ,5,27
14261,21 minutes,81,Berry St at 4th St,122,19th St at Mission St,5460,2,1978,Male,2,21 ,21,27
14262,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4604,2,1987,Male,2,4 ,4,26
14263,4 minutes,22,Howard St at Beale St,21,Montgomery St BART Station (Market St at 2nd St),5436,2,1984,Male,2,4 ,4,26
14264,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,5460,2,1979,Male,2,9 ,9,27
14265,14 minutes,16,Steuart St at Market St,63,Bryant St at 6th St,3660,1,1973,Male,1,14 ,14,26
14266,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5205,2,2000,Male,2,5 ,5,26
14267,16 minutes,5,Powell St BART Station (Market St at 5th St),116,Mississippi St at 17th St,4586,3,1995,Male,3,16 ,16,27
14268,9 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,1085,3,1952,Male,3,9 ,9,26
14269,13 minutes,16,Steuart St at Market St,81,Berry St at 4th St,48,3,1952,Male,3,13 ,13,27
14270,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),5474,3,1962,Male,3,4 ,4,26
14271,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,5283,2,1977,Female,2,3 ,3,27
14272,6 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,4761,3,1993,Male,3,6 ,6,26
14273,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5492,2,1993,Male,2,9 ,9,27
14274,12 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4825,2,1980,Male,2,12 ,12,27
14275,3 minutes,81,Berry St at 4th St,104,4th St at 16th St,4796,2,1976,Male,2,3 ,3,27
14276,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5017,3,1975,Male,3,5 ,5,26
14277,137 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5188,3,1971,Male,3,137 ,137,26
14278,4 minutes,5,Powell St BART Station (Market St at 5th St),20,Mechanics Monument Plaza (Market St at Bush St),5423,1,1962,Male,1,4 ,4,27
14279,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4318,2,1978,Male,2,12 ,12,26
14280,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4833,3,1983,Female,3,10 ,10,27
14281,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,1973,1,1973,Female,1,8 ,8,27
14282,8 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,4978,2,1970,Male,2,8 ,8,27
14283,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5108,3,1990,Male,3,6 ,6,27
14284,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,4937,2,1962,Male,2,5 ,5,27
14285,16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),41,Golden Gate Ave at Polk St,4970,2,1995,Male,2,16 ,16,27
14286,19 minutes,16,Steuart St at Market St,104,4th St at 16th St,430,3,1979,Female,3,19 ,19,27
14287,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,3246,2,1958,Male,2,3 ,3,27
14288,37 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,4966,2,1980,Male,2,37 ,37,27
14289,9 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5556,1,1988,Male,1,9 ,9,27
14290,18 minutes,30,San Francisco Caltrain (Townsend St at 4th St),121,Mission Playground,5485,2,1990,Male,2,18 ,18,27
14291,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5374,1,1995,Female,1,6 ,6,27
14292,11 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,192,1,1990,Male,1,11 ,11,27
14293,8 minutes,22,Howard St at Beale St,47,4th St at Harrison St,5388,2,1942,Male,2,8 ,8,27
