,id,department,job,name
71369,3489,Writing,Screenplay,Gary Scott Thompson
71371,3489,Art,Production Design,Tracey Gallacher
71372,3489,Costume & Make-Up,Costume Design,Mary E. McLeod
71376,3489,Directing,Director,Jon Avnet
71380,3489,Production,Casting,Maureen Webb
71382,3489,Art,Set Decoration,Dominique Fauquet-Lemaitre
71383,3489,Art,Standby Painter,Mark N Tompkins
71388,9701,Camera,Director of Photography,Chris Menges
71389,9701,Directing,Director,Niki Caro
71391,9701,Production,Executive Producer,Jeff Skoll
71392,9701,Writing,Author,Michael Seitzman
71402,2122,Production,Producer,Arnold Rifkin
71404,2122,Writing,Characters,Mitchell Kapner
71405,2122,Production,Producer,Allan Kaufman
71407,2122,Production,Executive Producer,Andrew Stevens
71409,2122,Directing,Director,Howard Deutch
71416,2122,Production,Co-Producer,Joseph Merhi
71419,2122,Production,Co-Producer,James A. Holt
71423,2122,Production,Associate Producer,Ernst-August Schnieder
71424,2122,Production,Associate Producer,Wolfgang Schamburg
71425,2122,Crew,Legal Services,Adam W. Rosen
71427,2122,Sound,Supervising Sound Editor,Trevor Jolly
71432,2122,Camera,Camera Operator,Dennis Weaver
71434,2122,Production,Executive Producer,Joseph Nasser
71435,2122,Directing,Assistant Director,K.C. Colwell
71440,2122,Sound,Sound,John Sievert
71444,2122,Sound,First Assistant Sound Editor,Kevin Banks
71446,2122,Costume & Make-Up,Set Costumer,Alix Hester
71447,2122,Sound,Sound Effects Editor,Mark Allen
71451,2122,Production,Casting Associate,Neely Gurman
71453,2122,Directing,Script Supervisor,Toby Forlenza
71457,2122,Crew,Craft Service,Jeff Winn
71461,2122,Editing,Color Timer,Michael Hatzer
71462,2122,Sound,Boom Operator,Keenan Wyatt
71466,2122,Production,Production Supervisor,Haley Sweet
71471,2122,Art,Art Department Assistant,Amanda Crockett
71474,2122,Camera,Steadicam Operator,Brian W. Nordheim
71475,2122,Costume & Make-Up,Prosthetic Supervisor,Wesley Wofford
71476,2122,Costume & Make-Up,Set Dressing Artist,Carisa Rosenthal
71478,2122,Crew,Driver,Laura C. Auldridge
71480,2122,Crew,Picture Car Coordinator,Mike Middleton
71483,2122,Editing,First Assistant Editor,Justin C. Green
71485,2122,Lighting,Electrician,Mark Freeman
71487,2122,Lighting,Rigging Grip,Arnaud Peiny
71488,2122,Costume & Make-Up,Key Makeup Artist,Julie L. Pearce
71489,37707,Writing,Scenario Writer,Vincenzo Natali
71490,37707,Writing,Screenplay,Vincenzo Natali
71491,37707,Directing,Director,Vincenzo Natali
71510,37707,Production,Production Manager,Joseph Boccia
71513,37707,Costume & Make-Up,Hairstylist,David R. Beecroft
71516,37707,Crew,Unit Publicist,Cynthia Amsden
71517,37707,Costume & Make-Up,Costume Supervisor,Leslie Kavanagh
71522,37707,Directing,Script Supervisor,Lisa Burling
71531,37707,Crew,Thanks,Chris Howard
71533,37707,Art,Set Designer,William Cheng
71534,37707,Art,Assistant Art Director,Sam Hudecki
71536,37707,Art,Leadman,Jason Lunn
71539,37707,Editing,Dialogue Editor,Lou Thomas
71542,37707,Sound,Sound Effects Editor,Mark Shnuriwsky
71544,37707,Visual Effects,Visual Effects Producer,François-Xavier Aubague
71545,37707,Visual Effects,Visual Effects Producer,Jacques Bled
71548,37707,Crew,Visual Effects Editor,Michael Griffith
71550,37707,Visual Effects,Visual Effects Supervisor,Fabrice Lagayette
71551,37707,Camera,Camera Operator,Angelo Colavecchia
71555,37707,Editing,Color Timer,Aidan Stanford
71558,10658,Directing,Director,Willard Huyck
71562,10658,Camera,Director of Photography,Richard H. Kline
71566,10658,Visual Effects,Creature Design,Phil Tippett
71569,13150,Production,Casting,Sarah Finn
71575,13150,Production,Executive Producer,Toby Emmerich
71578,13150,Editing,Editor,John Gilroy
71579,13150,Directing,Director,Gavin O'Connor
71580,13150,Writing,Screenplay,Gavin O'Connor
71581,13150,Writing,Story,Gavin O'Connor
71582,13150,Writing,Story,Greg O'Connor
71584,13150,Writing,Story,Robert Hopes
71586,13150,Production,Producer,Josh Fagin
71587,9042,Production,Producer,Tom Rosenberg
71591,9042,Costume & Make-Up,Costume Design,Wendy Partridge
71592,9042,Visual Effects,Creature Design,Patrick Tatopoulos
71600,9042,Costume & Make-Up,Makeup Department Head,Paul Pattison
71606,9042,Directing,Director,Bruce Hunt
71607,9042,Writing,Screenplay,Tegan West
71608,9042,Camera,Director of Photography,Ross Emery
71611,9042,Production,Casting,Tricia Wood
71615,9042,Crew,Prop Maker,Adam Grace
71620,9042,Sound,Music Editor,Tommy Lockett
71621,9042,Sound,Sound Effects Editor,Bryan O. Watkins
71628,9042,Camera,Camera Operator,Bogdan Stanciu
71630,9042,Sound,ADR & Dubbing,Mark Larry
71631,9042,Visual Effects,Visual Effects Producer,Ian Noe
71633,9042,Camera,Camera Operator,Calum McFarlane
71636,9042,Camera,Camera Operator,Leigh Mackenzie
71637,9042,Lighting,Gaffer,Florin Niculae
71639,9042,Costume & Make-Up,Hairstylist,Zeljka Stanin
71648,9042,Camera,Additional Photography,Tony Magaletta
71649,9042,Lighting,Best Boy Electric,Alessio Bramucci
71654,9042,Editing,First Assistant Editor,David Reale
71657,17813,Directing,Director,Rob Reiner
71659,17813,Production,Casting,Jane Jenkins
71662,17813,Writing,Writer,Jeremy Leven
71667,17813,Art,Production Design,John Larena
71669,11208,Production,Producer,Tom Rosenberg
71670,11208,Directing,Director,Paul McGuigan
71673,11208,Crew,Post Production Supervisor,James McQuaide
71676,11208,Visual Effects,Special Effects Supervisor,Louis Craig
71677,11208,Art,Production Design,Richard Bridgland
71679,11208,Camera,Director of Photography,Peter Sova
71682,11208,Costume & Make-Up,Wigmaker,Christine Larocque
71683,11208,Production,Producer,Marcus Viscidi
71687,11208,Production,Executive Producer,Harley Tannenbaum
71691,11208,Production,Executive Producer,Georges Benayoun
71694,11208,Costume & Make-Up,Costume Design,Odette Gadoury
71696,11208,Production,Casting,Tricia Wood
71697,11208,Production,Casting,Randi Wells
71698,11208,Crew,Stunt Coordinator,Marc Désourdy
71700,11208,Sound,Foley,Kim Foscato
71706,11208,Sound,Dolby Consultant,James Wright
71707,11208,Camera,Camera Operator,George Kohut
71708,11208,Crew,Unit Publicist,Rob Harris
71710,11208,Crew,Video Assist Operator,Stephanie Girard Hamelin
71711,11208,Crew,Transportation Captain,Alexandre Juaneda
71713,11208,Sound,Sound Effects Editor,Malcolm Fife
71715,11208,Visual Effects,Visual Effects Coordinator,Gary E. Beach
71717,11208,Costume & Make-Up,Key Hair Stylist,Réjean Goderre
71718,11208,Camera,Still Photographer,Attila Dory
71719,11208,Production,Location Manager,Mark Mamalakis
71722,11208,Production,Production Coordinator,Pat McCarthy
71730,11208,Costume & Make-Up,Hairstylist,Sandro Di Gioacchino
71735,11208,Camera,Grip,Michel Périard
71736,11208,Costume & Make-Up,Set Dressing Artist,Paul Le Maire
71737,11208,Crew,Loader,Zachary Gannaway
71738,11208,Crew,Special Effects Coordinator,Mario Dumont
71739,11208,Editing,Digital Intermediate,Beth Ostermann
71741,11208,Sound,Sound Mixer,Curt Frisk
71744,58151,Directing,Director,Craig Gillespie
71748,58151,Production,Executive Producer,Lloyd Ivan Miller
71752,58151,Crew,Post Production Supervisor,Jake Rice
71755,11400,Sound,Original Music Composer,James Horner
71759,11400,Editing,Editor,Richard Chew
71760,11400,Editing,Editor,Saar Klein
71761,11400,Production,Producer,Sarah Green
71762,11400,Production,Executive Producer,Toby Emmerich
71763,11400,Directing,Director,Terrence Malick
71765,11400,Production,Executive Producer,Trish Hofmann
71766,11400,Production,Executive Producer,Bill Mechanic
71767,11400,Production,Executive Producer,Rolf Mittweg
71771,10350,Camera,Director of Photography,Thierry Arbogast
71772,10350,Costume & Make-Up,Costume Design,Magali Guidasci
71782,10350,Directing,Director,Christopher Roberts
71785,10350,Production,Producer,Joseph Newton Cohen
71786,10350,Production,Casting,Suzanne Crowley
71789,10350,Art,Art Direction,James Hambidge
71790,10350,Production,Casting,Gilly Poole
71803,28902,Directing,Director,Neil Jordan
71807,28902,Writing,Novel,Bari Wood
71810,28902,Crew,Makeup Effects,Bill Messina
71811,14164,Directing,Director,James Wong
71812,14164,Writing,Screenplay,Ben Ramsey
71817,76640,Production,Casting,Ronna Kress
71823,76640,Directing,Director,Kim Jee-woon
71826,76640,Writing,Screenplay,Andrew Knauer
71829,11058,Production,Casting,Stephanie Gorin
71830,11058,Production,Casting,Sarah Finn
71831,11058,Sound,Original Music Composer,Brian Tyler
71832,11058,Directing,Director,Nick Hamm
71835,11058,Writing,Screenplay,Mark Bomback
71836,11058,Art,Production Design,Doug Kraner
71842,11058,Production,Executive Producer,Michael Paseornek
71851,11058,Costume & Make-Up,Makeup Department Head,Suzanne Benoit
71857,14844,Art,Set Decoration,Tina Jones
71858,14844,Camera,Director of Photography,Ashley Rowe
71863,14844,Directing,Director,Andy Cadiff
71864,14844,Writing,Author,Derek Guiley
71878,57089,Writing,Writer,Cory Edwards
71879,57089,Directing,Director,Mike Disa
71880,57089,Writing,Writer,Mike Disa
71881,57089,Crew,Other,Troylan B. Caro
71889,1947,Directing,Director,Lasse Hallström
71893,1947,Art,Production Design,David Gropman
71895,1947,Production,Casting,Coreen Mayrs
71902,1947,Costume & Make-Up,Costume Design,Tish Monaghan
71907,1947,Costume & Make-Up,Hairstylist,Deena Adair
71909,1947,Art,Art Department Coordinator,Dusty Reeves
71910,1947,Costume & Make-Up,Hairstylist,Melissa A. Yonkey
71916,1947,Crew,Special Effects Coordinator,Gary Minielly
71920,8054,Writing,Screenplay,Terry Gilliam
71921,8054,Directing,Director,Terry Gilliam
71927,8054,Art,Production Design,Anastasia Masaro
71928,46829,Production,Casting,Deirdre Bowen
71929,46829,Art,Art Direction,Michele Laliberte
71930,46829,Production,Casting,Nina Gold
71933,46829,Production,Producer,Robert Lantos
71936,46829,Camera,Director of Photography,Guy Dufaux
71938,46829,Production,Co-Producer,Domenico Procacci
71939,46829,Writing,Screenplay,Michael Konyves
71941,46829,Directing,Director,Richard J. Lewis
71943,46829,Production,Executive Producer,Mark Musselman
71946,46829,Sound,Music Supervisor,Liz Gallacher
71947,46829,Production,Co-Producer,Ari Lantos
71948,46829,Camera,Still Photographer,Takashi Seida
71950,46829,Directing,Script Supervisor,Marie La Haye
71953,146238,Writing,Writer,David Levien
71957,146238,Directing,Director,Brad Furman
71960,146238,Costume & Make-Up,Costume Design,Sophie de Rakoff
71961,146238,Art,Set Decoration,Mónica Monserrate
71963,146238,Costume & Make-Up,Costume Design,Carlos Rosario
71968,9989,Writing,Writer,Howard Franklin
71969,9989,Production,Casting,Cathy Sandrich
71971,9989,Sound,Original Music Composer,Don Davis
71972,9989,Production,Producer,Nick Wechsler
71973,9989,Directing,Director,Peter Howitt
71974,9989,Production,Executive Producer,C.O. Erickson
71976,9989,Production,Producer,Keith Addis
71980,9989,Production,Producer,David Nicksay
71982,9989,Production,Casting,Sean Cossey
71985,9989,Crew,Stunt Coordinator,J.J. Makaro
71987,9665,Art,Production Design,Norman Garwood
71991,9665,Writing,Screenplay,Kevin Jarre
71993,9665,Directing,Director,Edward Zwick
71997,9665,Visual Effects,Visual Effects,Bill Taylor
72002,9665,Costume & Make-Up,Costume Design,Francine Jamison-Tanchuck
72003,9665,Crew,Special Effects Coordinator,Phil Cory
72004,9665,Visual Effects,Visual Effects,Syd Dutton
72012,9665,Sound,Sound Re-Recording Mixer,Gregg Rudloff
72019,9665,Sound,ADR & Dubbing,Joseph A. Mayer
72023,9665,Production,Publicist,Patti Hawn
72024,9665,Costume & Make-Up,Hairstylist,Linda Peterson
72027,9665,Crew,Second Unit Cinematographer,David Wagreich
72031,311,Production,Producer,Arnon Milchan
72033,311,Costume & Make-Up,Costume Design,Gabriella Pescucci
72035,311,Directing,Director,Sergio Leone
72037,311,Art,Production Design,Carlo Simi
72038,311,Crew,Special Effects,Gabe Videla
72039,311,Crew,Special Effects,Louis Craig
72047,311,Editing,Editor,Zach Staenberg
72049,311,Camera,Director of Photography,Sandro Battaglia
72053,311,Sound,Sound Designer,Bruno Charier
72055,311,Writing,Screenplay,Enrico Medioli
72058,311,Crew,Additional Dialogue,Stuart Kaminsky
72063,102362,Costume & Make-Up,Costume Design,Renee Ehrlich Kalfus
72065,102362,Art,Art Direction,Jesse Rosenthal
72066,102362,Camera,Director of Photography,Paul Cameron
72067,102362,Directing,Director,Niels Arden Oplev
72072,102362,Editing,Editor,Frédéric Thoraval
72079,11162,Production,Producer,Cary Brokaw
72082,11162,Production,Producer,Michael Cowan
72085,11162,Directing,Director,Michael Radford
72088,11162,Production,Producer,Barry Navidi
72094,6016,Costume & Make-Up,Costume Design,Penny Rose
72095,6016,Sound,Original Music Composer,Elliot Goldenthal
72097,6016,Production,Producer,Stephen Woolley
72099,6016,Directing,Director,Neil Jordan
72101,6016,Editing,Editor,Tony Lawson
72103,6016,Sound,Supervising Sound Editor,Mark Auguste
72104,6016,Editing,Dialogue Editor,Daniel Laurie
72106,6016,Art,Production Design,Anthony Pratt
72112,6016,Directing,Script Supervisor,Diana Dill
72113,6016,Sound,Music Editor,Michael Connell
72120,6016,Camera,First Assistant Camera,Sophie Lemaire
72122,17186,Directing,Director,Steve Boyum
72124,17186,Writing,Writer,Bart Baker
72125,17186,Writing,Writer,Ken Solarz
72126,17186,Writing,Writer,Keith Alan Bernstein
72131,13967,Camera,Director of Photography,Andrew Dunn
72132,13967,Costume & Make-Up,Costume Design,Anthony Powell
72135,13967,Production,Producer,Mike Medavoy
72136,13967,Production,Producer,Arnold Messer
72137,13967,Production,Producer,David Thwaites
72140,13967,Directing,Director,Chris Noonan
72141,13967,Writing,Writer,Richard Maltby
72145,2008,Production,Producer,Han Sanping
72147,2008,Directing,Director,Chen Kaige
72149,2008,Production,Producer,Dong-ming Shi
72155,9053,Directing,Director,Corey Yuen Kwai
72162,4512,Production,Producer,David Valdes
72164,4512,Production,Producer,Ridley Scott
72167,4512,Editing,Editor,Curtiss Clayton
72170,4512,Directing,Director,Andrew Dominik
72172,4512,Writing,Novel,Ron Hansen
72173,4512,Production,Producer,Jules Daly
72176,76349,Directing,Director,Jackie Chan
72177,76349,Crew,Stunt Coordinator,Jackie Chan
72178,76349,Directing,Director,张立 | Zhang Li
72179,76349,Visual Effects,Animation,Rohit Agarwal
72180,76349,Writing,Writer,Wang Xing-Dong
72188,31203,Directing,Director,Laurent Tirard
72189,31203,Editing,Editor,Valérie Deseine
72190,31203,Writing,Original Story,Sempé
72191,265208,Sound,Sound mixer,Jay Meagher
72194,265208,Camera,Director of Photography,Shelly Johnson
72196,265208,Directing,Director,Simon West
72207,265208,Crew,Stunt Coordinator,Brad Martin
72208,265208,Costume & Make-Up,Hairstylist,Sherri Hamilton
72212,265208,Visual Effects,Visual Effects Producer,Lauren Ritchie
72213,265208,Visual Effects,Visual Effects Supervisor,Dottie Starling
72215,265208,Editing,First Assistant Editor,Amanda Zemke
72216,265208,Sound,Sound Re-Recording Mixer,Jeffrey J. Haboush
72217,265208,Sound,Foley,Vince Nicastro
72218,265208,Sound,Music Editor,Ben Schor
72224,265208,Art,Construction Coordinator,James Passanante
72228,265208,Sound,Sound Re-Recording Mixer,Chris Carpenter
72231,265208,Costume & Make-Up,Makeup Artist,Susan Spaid
72232,265208,Art,Art Department Coordinator,April LaBranche
72237,265208,Sound,Music Supervisor,Maggie Rodford
72240,265208,Production,Associate Producer,David Shojai
72242,265208,Production,Associate Producer,Samantha Brooks
72246,45610,Production,Casting,Kerry Barden
72247,45610,Directing,Director,Marc Forster
72249,45610,Camera,Director of Photography,Roberto Schaefer
72255,45610,Art,Art Direction,Jonathan Hely-Hutchinson
72257,45610,Production,Executive Producer,Louise Rosner-Meyer
72263,45610,Production,Executive Producer,Myles Nestel
72264,45610,Production,Executive Producer,Michael Corso
72265,45610,Production,Executive Producer,Adi Shankar
72266,45610,Production,Executive Producer,Spencer Silna
72268,45610,Production,Producer,Craig Chapman
72272,45610,Sound,Original Music Composer,Thad Spencer
72275,45610,Production,Producer,Douglas Saylor Jr.
72276,45610,Production,Producer,Jillian Kugler
72277,45610,Costume & Make-Up,Costume Design,Frank L. Fleming
72280,50135,Writing,Novel,Erich Kästner
72281,50135,Production,Executive Producer,Martin Moszkowicz
72284,50135,Directing,Director,Reinhard Klooss
72286,50135,Directing,Director,Holger Tappe
72291,50135,Art,Production Design,Jens Benecke
72297,1874,Production,Producer,Andro Steinborn
72298,1874,Directing,Director,Bille August
72303,1874,Art,Art Direction,Jonathan Hely-Hutchinson
